split,project,index_file
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_35.ms2.index.npy
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_36.ms2.index.npy
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_37.ms2.index.npy
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_38.ms2.index.npy
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_39.ms2.index.npy
train,MSV000081563,MSV000081563.20150708_QE3_UPLC8_DBJ_SA_Hela_39frac_Trypsin_4.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_1.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_10.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_11.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_12.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_13.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_14.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_15.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_16.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_17.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_18.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_19.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_2.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_20.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_21.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_22.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_23.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_24.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_25.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_26.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_27.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_28.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_29.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_3.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_30.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_31.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_32.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_33.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_34.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_35.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_36.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_37.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_38.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_39.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_4.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_40.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_41.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_42.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_43.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_44.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_45.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_46.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_47.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_48.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_49.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_5.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_50.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_6.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_7.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_8.ms2.index.npy
train,MSV000081563,MSV000081563.20150911_QE7_UPLC11_DBJ_SA_HELA_3MG_50FRAC_TiO2_9.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_1.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_10.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_11.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_12.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_13.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_14.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_15.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_16.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_17.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_18.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_19.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_19_151014124632.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_20.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_21.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_22.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_23.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_24.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_25.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_26.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_27.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_28.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_29.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_3.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_30.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_31.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_32.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_32_151014133246.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_33.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_34.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_34_151014191631.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_35.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_35_151014200242.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_36.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_37.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_37_151014204857.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_38.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_38_151014213514.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_39.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_4.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_40.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_41.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_42.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_42_151014222133.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_43.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_44.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_45.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_46.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_46_151014230754.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_5.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_6.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_7.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_8.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_COLON_human_46frac_9.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_1.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_10.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_11.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_11_151010165746.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_12.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_12_151010174730.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_13.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_13_151012112639.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_14.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_14_151012121230.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_15.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_15_151012125825.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_16.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_16_151012134422.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_17_151012143021.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_18_151012151618.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_19.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_20.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_21.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_22.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_23.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_24.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_25.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_26.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_27.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_28.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_29.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_3.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_30.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_31.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_32.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_33_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_34_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_35.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_36.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_37.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_38.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_39.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_4.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_40.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_41.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_42.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_43.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_44.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_45.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_46.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_5.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_6.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_7.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_8.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_LIVER_human_46frac_9.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_1.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_10.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_11.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_11_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_12.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_12_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_13.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_13_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_14.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_14_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_15.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_15_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_16.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_17.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_18.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_18_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_19.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_20.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_21.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_22.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_23.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_24.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_25.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_26.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_27.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_27_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_28.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_28_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_29.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_29_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_3.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_30.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_30_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_31.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_32.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_33.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_33_2.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_34.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_35.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_36.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_37.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_38.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_39.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_4.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_40.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_41.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_42.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_43.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_44.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_45.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_46.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_5.ms2.index.npy
train,MSV000081563,MSV000081563.20151008_QE5_UPLC10_DBJ_SA_PROSTATE_Pt2_human_46frac_6.ms2.index.npy
